ISBN,Título,Género,Autor,Editorial,Número de Páginas,Fecha de Publicación,Sinopsis,Portada,URL
9786070766152,Vegesanísimo,gastronomia,Álvaro Vargas,Planeta,272,13 de Marzo 2020,"¿Has decidido dejar de comer carne y pescado?, ¿no sabes por dónde empezar?, ¿te preguntas si tendrás todos los nutrientes necesarios, si se presentará algún déficit, si realmente es una dieta saludable o de dónde sacarás la proteína y el hierro? ¿Te aburre comer siempre hummus, remolacha y pasta?Seitán en salsa de arándanos, hamburguesas de amaranto, ñoquis de camote, pastel de espinacas Dividido por estaciones y apostando por los productos de proximidad, Vegesanísimo es la biblia de referencia para veganos y vegetarianos. Una obra de consulta imprescindible donde encontrarás ideas y consejos para darle sabor y color a tus menús diarios.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786070766152_cb9a.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/vegesanisimo
9788419049452,ESCUCHE ESTO SI AMA LA BUENA MÚSICA,arte-ii,Robin Murray,Blume,224,09 de Diciembre 2022,"Descubra qué es lo
que lleva a 100 de los mejores álbumes de las últimas cuatro décadas a
superar a la competencia.
Una lectura obligada para cualquier persona curiosa por descubrir nuevos
sonidos esenciales.
Repleto de enlaces y sugerencias para leer, escuchar, ver y disfrutar.
Robin Murray se aleja de los clásicos y profundiza en su colección de discos.
Ya sea el hip-hop con bajos pesados de Nas que inspiró a miles de raperos o
la electrónica experimental de LCD Soundsystem que desdibujó los géneros y
puso a bailar a los jóvenes indies, se presenta una crítica fundamentada de
lo que constituye un álbum clásico, además de ideas para escuchar, leer y
observar.
Un resumen esencial de los álbumes que realmente importan y que han de
sonar a todo volumen. La vida es demasiado corta para escuchar música mala.
Las propuestas de este libro valen la pena.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9788419049452_58fb.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/escuche-esto-si-ama-la-buena-musica-1
9786071731616,GINECOLOGIA,salud-y-ejercicio,José Antonio Sereno Coló,Trillas,271,2017,"Con esta guía práctica sobre clínica ginecológica, el doctor José Antonio Sereno sin duda facilita el aprendizaje de esta especialidad por medio de un proceso didáctico que, de manera paulatina, introducirá al lector en el estudio de esta ciencia. No cabe duda que la clínica continúa siendo un pilar básico para todo médico, tanto de aquel que trabaja en un centro hospitalario con la más alta tecnología, como del que ejerce su profesión en un medio rural, utilizando sólo algunas herramientas básicas y su experiencia práctica. En esta obra no se expone el conocimiento básico dela especialidad, sino sólo el que necesita el médico cunado está al lado de la paciente, escuchando la descripción de lo que siente y sufre. La fisiología endocrina del aparato reproductor femenino sienta las bases interpretativas de la semiología y permite al clínico verificar con certidumbre los fenómenos que ocurren puntualmente en la mujer sana o deducir e interpretar los cambios que se presentan en la mujer con alteraciones funcionales, con el fin de distinguirlos de la patología orgánica. Cabe destacar en esta edición la imágenes que se utilizaron para ilustrar algunas patologías, la mayoría de ellas obtenidas de pacientes reales atendidas en el servicio de Ginecología del hospital General Dr. Miguel Silva, de Morelia, Michoacán. Consideramos que esta obra será de gran utilidad para los que incursionan por primera vez en el estudio ginecológico, pero también lo será para quien el día de mañana decida especializarse en esta avasalladora disciplina médica.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786071731616.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/ginecologia
9788434423152,LA VIDA AVANZA EN ESPIRAL. CONVERSACIONES SOBRE ETICA CON MI NIETO,filosofia,NORBERT BILBENY,Ariel,112,2016,"A Mario le ha llegado la hora crítica de jubilarse. La misma mañana que empaqueta las pertenencias que ha ido acumulando durante años en su consulta de neurología recibe la inesperada visita de su “nieto sobrino”, estudiante de Medicina. Éste, joven e impulsivo, le ayuda en la mudanza mientras le incita a hablar, a recordar, en un diálogo que es, a la vez, balance, recuento y manual de vida. En la charla se suceden e intercambian reflexiones, consejos, secretos familiares, experiencias y pertinentes disquisiciones acerca del bien y el mal, la responsabilidad personal, la identidad, la conciencia, la enfermedad y la finitud. Sobre ambos hombres se cierne la sombra de un suicidio familiar, y Mario le recuerda a su nieto que, como decía Camus, el suicidio es el único problema filosófico importante… y la primera opción que deberíamos descartar. Norbert Bilbeny ha escrito una obra breve y excepcional, en la que la melancolía no renuncia a la esperanza ni reniega de la memoria, y que asume que “el esfuerzo de conocerse a uno mismo vale la pena” en una vida que gira “vertiginosa, pero familiar, siempre alrededor de lo conocido”, porque “… todo se va y todo vuelve, pero sin ser ya lo mismo que fue en el punto de partida. No es un círculo cerrado. La vida avanza en espiral”. LO QUIERO LO HE LEÍDO Comparte este libro","https://www.gandhi.com.mx/media/catalog/product/9/7/9788434423152.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/la-vida-avanza-en-espiral-conversaciones-sobre-etica-con-mi-nieto
9788497420983,Escritos sobre Wagner,filosofia,Friedrich Nietzsche,Biblioteca nueva,288,01 de Enero 2003,"Este volumen reúne por primera vez en castellano, traducidos a partir de la edición crítica de sus Obras completas preparada por G. Colli y M. Montinari, los cuatro escritos que Nietzsche dedicó a Wagner. No es frecuente que lleguen a ser grandes amigos y que mantengan un fértil diálogo de privilegiada intimidad como el que tuvo lugar entre el joven catedrático de Filología clásica de la Universidad de Basilea y el maduro artista del Idilio de Sigfrido, residente por entonces en el cercano y paradisíaco Tribschen, dos de las personalidades que más han incidido sobre la historia contemporánea de la cultura occidental. La introducción, las notas y la cronología sitúan las diferentes tesis, aparentemente tan contradictorias, de estos ensayos en su inequivoco marco de gestación. Este volumen reúne por primera vez en castellano, traducidos a partir de la edición crítica de sus Obras completas preparada por G. Colli y M. Montinari, los cuatro escritos que Nietzsche dedicó a Wagner. No es frecuente que lleguen a ser grandes amigos y que mantengan un fértil diálogo de privilegiada intimidad como el que tuvo lugar entre el joven catedrático de Filología clásica de la Universidad de Basilea y el maduro artista del Idilio de Sigfrido, residente por entonces en el cercano y paradisíaco Tribschen, dos de las personalidades que más han incidido sobre la historia contemporánea de la cultura occidental. La introducción, las notas y la cronología sitúan las diferentes tesis, aparentemente tan contradictorias, de estos ensayos en su inequivoco marco de gestació","https://www.gandhi.com.mx/media/catalog/product/9/7/9788497420983_72ec.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/escritos-sobre-wagner
9786075691503,Psicológicamente hablando,psicologia-psicoanalisis-psiquiatra,Jonathan García-Allen,Booket,304,15 de Octubre 2021,"¿Qué es la psicología? ¿Hasta qué punto es científica? ¿Qué es la consciencia? ¿Y los instintos? Estas son algunas de las muchas preguntas que se plantean todas aquellas personas curiosas y con interés por el mundo de la psicología.A través de estas páginas podrás realizar un recorrido desde los orígenes de la psicología y las dudas fundamentales con las que comienza el estudio de la conducta humana, hasta las investigaciones recientes en este ámbito, pasando por las principales corrientes psicológicas y los personajes más destacados de esta disciplina. Además, aprenderás algunos de los principios fundamentales acerca de cómo actuamos, cómo sentimos y cómo nos relacionamos.Un libro pensado para que conozcas de forma amena la psicología y sus temas de estudio más interesantes.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786075691503_1ef9.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/psicologicamente-hablando
9786079489694,ARQUITECTURA METEOROLOGICA,arquitectura,Philippe Rahm,Arquine,136,2020,"Arquitectura meteorológica propone un universo radicalmente nuevo refundando el lenguaje de la arquitectura mediante la sutil conexión tanto a las ciencias de la vida como a tratados de meteorología, a la literatura de ficción de Julio Verne, las novelas de Alain Robe Grillet, la filosofía de Peter Sloterdijk o Giorgio Agamben. Philippe Rahm opera un deslizamiento hacia lo invisible, proponiendo ya no funciones y formas sino climas para habitar. Una arquitectura con un pensamiento técnico y poético volcado hacia la sensualidad y el bienestar de los habitantes.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786079489694.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/arquitectura-meteorologica
9780847872138,Parisian by design: Interiors by David Jimenez,arte-ii,Diane Dorrans Saeks,Rizzoli,272,18 de Octubre 2022,"Interior designer David Jimenez has lived and worked in Paris for years, where he s celebrated for his distinctive and sophisticated interiors. With a classic and modern style, Jimenez creates the type of chic French-influenced interiors that so many of us aspire to. And in these pages he imparts ideas and inspiration for how we can design our own space with French flair. Organised by project, the book features Jimenez s interiors in France (including his own incredible pied-a-terre on Ile Saint-Louis as well as his new fixer-upper chateau north of Paris) as well as the United States. From grand nineteenth-century Parisian apartments to more contemporary spaces in New York and San Francisco, Jimenez shows us how to create elegant and romantic spaces by layering in art and books, textures and colours, along with distinctive antiques and our own collections. The last part of the book contains an elegant how-to section sharing Jimenez s secrets and tips for decorating in the French style, including: Essential French Colors, Modern French style, and How To Hang Art along with tips for designing a small apartment, creating chic arrangements, and finding the best antiques and materials. Also included is a source section of Jimenez s favourite Paris and New York flea markets, antique dealers, and art galleries. With stunning photography and inspiring texts, Decorate as the Parisians Do is a dream for style Francophiles, or anyone looking to artfully decorate their home, wherever they may live.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9780847872138_51be.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/parisian-by-design-interiors-by-david-jimenez
9788416638505,La historia comienza,ensayo-literario,Amos Oz,Siruela,14,2016,"Algunos grandes escritores escriben y vuelven a escribir cientos de veces la primera frase de su libro, y nunca pasan de ahí. Otros desisten y, quizá desesperados, deciden empezar con lo primero que se les ocurre. Comenzar a contar una historia, dice Amos Oz, es como intentar conquistar en un restaurante a una persona totalmente desconocida. En el análisis que hace de los fragmentos iniciales de algunas novelas y relatos de Gógol, Kafka, Chéjov, Carver o García Márquez, así como en sus referencias a otros clásicos de la literatura universal, Oz desafía, guía y entretiene. Además, explora con humor y pasión el motivo por el cual el comienzo resulta tan importante como el final, analizando esos primeros párrafos donde los autores hacen promesas que tal vez no cumplen, o lo hacen de una manera inesperada...«La historia comienza es la aventura de un lector explicada a otros lectores, las claves de lectura que uno cree entrever reveladas con júbilo al lector anónimo. Es un ejercicio de crítica literaria, un anzuelo eficaz lanzado con ímpetu a lectores renuentes y, por encima de todo, un divertimento a vueltas con los protocolos de la lectura». Babelia, El País","https://www.gandhi.com.mx/media/catalog/product/9/7/9788416638505.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/la-historia-comienza-1
9788411477093,Las Garantías Penales en el Derecho Constitucional Mexicano,derecho,Carlos Gustavo Ponce Nuñez,Tirant lo Blanch,268,2023,"En los últimos quince años México ha vivido un proceso de constitucionalización del derecho penal y del derecho procesal penal sin precedentes. Destacadamente, las reformas constitucionales de 2008 y 2011 transformaron literalmente el derecho penal mexicano, tanto en su aspecto sustantivo como procesal. Tales reformas han venido acompañadas, además, de un importante desarrollo jurisprudencial por parte de los tribunales mexicanos y la Corte Interamericana de Derechos Humanos, sobre temas que hasta ahora habían sido escasamente explorados. En ese sentido, este libro tiene como propósito sistematizar, analizar y difundir los avances jurisprudenciales más destacados en torno a las llamadas ""garantías penales"" de la última década, a fin de que estén al alcance de cualquier persona interesada en el tema. Estamos convencidos de que hoy, como nunca antes, el estudio del derecho penal sustantivo y procesal exige conocer, además del derecho legislado, el desarrollo interpretativo que han hecho los tribunales en torno a tales garantías. En un contexto como el actual, en el que cada vez surgen más voces que reclaman el regreso a un derecho penal más autoritario y desmedido, este libro pretende servir también como recordatorio de la función y la razón de ser de nuestros derechos en materia penal y, de esta manera, contribuir a un debate público y académico sobre el tema más racional y consistente con los derechos humanos.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9788411477093_173c.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/las-garantias-penales-en-el-derecho-constitucional-mexicano
9788429121261,LA ARQUITECTURA DE LA VIVIENDA COLECTIVA,arquitectura,Josep Maria Montaner,Reverté,36,2015,"Este libro presenta una historia que aún no estaba escrita: la de la arquitectura de la vivienda colectiva. Dicha historia está hecha desde una perspectiva contemporánea, tratando aquellas experiencias que han generado ejemplos modélicos de políticas de vivienda y de tipología arquitectónica.","https://www.gandhi.com.mx/media/catalog/product/9/7/9788429121261.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/la-arquitectura-de-la-vivienda-colectiva
9786071731432,Materiales dentales,salud-y-ejercicio,Federico Humberto Barceló Santana,Trillas,28,2017,"El propósito de este libro es llevar al lector, paso a paso y de manera práctica, a la comprensión de los diversos productos que se emplean en odontología, de modo que pueda seleccionar y manipular la gran variedad de materiales dentales que existen en el mercado. Con objeto de facilitar al aprendizaje, este libro está enriquecido con abundantes ilustraciones esquemáticas, donde se muestra la manipulación de cada material y sus variables, lo cual proporciona, tanto al profesor como al alumno, un valioso auxiliar didáctico. Asimismo, se presentan las ventajas y desventajas que ofrece cada producto, así como sus variantes en cuanto a presentaciones e innovaciones, ya que la rápida introducción de nuevos productos impide categorizarlos a todos de manera expedita y oportuna. Este libro, único escrito originalmente en idioma español, contiene los conocimientos básicos que todo alumno de la carrera de odontología debe saber para la comprensión, manejo y uso de los materiales dentales.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786071731432.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/materiales-dentales-conocimientos-basicos-aplicados
9788411472128,Una nueva acción de insconstitucionalidad en México,derecho,Juan Pablo Gómez Fierro,Tirant lo Blanch,312,2023,"Las acciones de inconstitucionalidad son un mecanismo de control abstracto indispensable en cualquier Estado democrático de Derecho. En México, su promoción es escasa y la posibilidad de prosperar es casi nula debido a su complejo diseño. Una nueva acción de inconstitucionalidad en México proporciona al lector un análisis claro y preciso de este tipo de acciones y los obstáculos que impiden su mejor funcionamiento.  La obra está dividida en cuatro capítulos. En el primer capítulo, Gómez Fierro se ocupa de los factores nacionales e internacionales de orden político, social y económico que influyeron en la implantación de esta figura jurídica. En el capítulo segundo, expone los elementos que conforman su diseño. En el tercero, proporciona un estudio novedoso de Derecho Comparado. El capítulo cuarto es una propuesta de reforma para que las acciones de inconstitucionalidad sean un verdadero mecanismo de acceso a la justicia. Esta obra ofrece un panorama innovador en materia de acciones de inconstitucionalidad: no solo aborda su presente, sino también su pasado y futuro. Sin duda alguna, esta obra representará una importante contribución para la teoría y la práctica de las acciones de inconstitucionalidad y un valioso aporte a su doctrina.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9788411472128_643b.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/una-nueva-accion-de-insconstitucionalidad-en-mexico
9781452122205,THE ART OF THE GOOD DINOSAUR,cine,John Lasseter,Chronicle books,168,2015,"What if the asteroid that forever changed life on Earth missed the planet completely and giant dinosaurs never became extinct? The Good Dinosaur takes you on an epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend. Showcasing the stunning artwork from the film s creation—including sketches, storyboards, maquette sculpts, colorscripts, and much more—The Art of The Good Dinosaur offers the ultimate behind-the-scenes look at the research and design that went into the making of this innovative film.","https://www.gandhi.com.mx/media/catalog/product/9/7/9781452122205_d614.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/the-art-of-the-good-dinosaur
9786070302299,IDENTIDAD Y DIFERENCIA: LA POLITICA Y LA CULTURA,filosofia,Jaime Labastida,Siglo XXI,628,2010,"El XIV congreso internacional de filosofía tuvo como tema general el problema que se suscita entre la identidad y la diferencia, entre lo uno y lo otro, entre el uno y el otro. La identidad es uno de los principios lógicos (¿y ontológicos?) Supremos: el ser es o, si se prefiere decirlo de otra manera, toda cosa es idéntica a sí misma: a=a. Pero si toda cosa es idéntica a sí misma, esto quiere decir que toda cosa se hallaría en imposibilidad (¿lógica?, ¿metafísica?) De cambio; ha de permanecer igual y fiel a ella misma, sin alteración (y, desde luego, sin alteridad) posible. Leibinz, sin abandonar el principio de identidad, sostuvo el principio contrario, el principio de los indiscernibles, gracias al cual lo uno se hizo múltiple y se estableció el principio lógico (y ontológico) de identidad, que debe mantenerse como principio, lleva a la inmovilidad y pone el acento en el pasado (o, en el mejor de los casos, en el presente), el principio de los indiscernibles conduce al futuro, a la relación con el otro. De estos y otros asuntos se ocupó el XIV congreso internacional de filosofía. Lo hizo con altura y con pasión. Algunos de sus resultados están aquí, en estos tres volúmenes.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9786070302299_39db.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/identidad-y-diferencia-la-politica-y-la-cultura
9781838660048,GRANDES MUJERES ARTISTAS,arte-ii,Varios autores,Phaidon press,464,2019,"Este volumen nos muestra el trabajo de nombres muy conocidos, Artemisia Gentileschi, Mary Cassatt, Georgia O Keeffe, Frida Kahlo, Agnes Martin, Louise Bourgeois, Ya Yo I Kusama, Cindy Sherman entre otros al lado de artistas menos conocidas con historias fascinantes. Cada artista cuenta con una entrada página en la que parece la obra que hemos considerado más representativa de su carrera y un conciso texto que contextualiza su vida y obra. Artistas españolas María Blanchard, Cristina iglesias, Luisa Roldan, remedios Varias artistas latinomericanas Marta minujin, Eileen agar, Mika rottenberg, Amalia Ulman, Li Li Ana Porter (Argentina), Olga de Amaral, Doris Salcedo (Colombia), Ana Mendieta, Tania Bruguera, Carmen Herrera, Zilia Sanchez (Cuba), Graciela iturbide, María Izquierdo, Frida Kahlo, Teresa Margolles (México), Cecilia Vicuña (Chile), y Faith Wilding (Paraguay).","https://www.gandhi.com.mx/media/catalog/product/9/7/9781838660048_f9d3.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/grandes-mujeres-artistas
9789682478116,La moral puede enseñarse,filosofia,Georg Lind,Trillas,175,2006,"En los últimos años ha cobrado importancia el tema de los valores para la educación integral moderna. Muy relacionado con el anterior está el tema de la enseñanza de la moral. La presente obra es de interés para todos los profesores involucrados en la educación moral de sus alumnos. El Dr. Lind desarrolla las ideas de Lawrence Kohlberg sobre la capacidad de juicio moral, las expone de manera sencilla y convincente y al mismo tiempo incorpora instrucciones prácticas de manejo de este concepto para su trabajo en la escuela y en la enseñanza en general. Como propuestas didácticas se exponen la discusión de dilemas y las experiencias en las llamadas comunidades justas, además de un Test de Juicio Moral desarrollado por el autor, para medir y comprobar dicha capacidad en el alumno.","https://www.gandhi.com.mx/media/catalog/product/9/7/9789682478116.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/la-moral-puede-ense-arse-manual-teorico-practico-de-la-formacion-moral-y-democratica
9786073119092,El libro del hombre,salud-y-ejercicio,Osho,Debolsillo,272,01 de Septiembre 2013,"El libro del hombre contiene una selección de respuestas a preguntas que se formulan habitualmente hombres de las más diversas edades y procedencias.Osho define al hombre a través de diferentes estereotipos: desde el Adán, el esclavo, el hijo, el homosexual, el marido, el político, el sacerdote, etcétera, a través de veintinueve capítulos, aportando nuevas ideas para convertir toda la carga negativa que normalmente ha conllevado el ser hombre en aspectos positivos.Toda la sabiduría de Osho, además de sus anécdotas, chistes y técnicas de meditación, sirven en este libro para que los hombres se descubran a sí mismos y también para que las mujeres entiendan las cualidades positivas que puede contener la masculinidad.Un libro que, junto a El libro de la mujer y El libro del niño, supone una aportación imprescindible para el conocimiento del ser humano a las puertas de un nuevo milenio.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786073119092_3dfb.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/el-libro-del-hombre
7798083706935,Rangolis India,arte-ii,Asha Miró,VR editoras,80,13 de Agosto 2021,"COLOR block te permite: ·        
Desmontar cada lámina para que te resulte
sencillo exhibir las piezas terminadas.·        
Colorear sin arruinar el resto del block
gracias a su solapa protectora que evita el traspaso del color de una lámina a
otra.·        
Trabajar sobre el producto libremente,
seas zurdo o diestro, por el modo de encuadernación superior.·        
Experimentar con diferentes colores y
técnicas sobre estos patrones, tradicionalmente creados con polvo para adornar
o bendecir los hogares.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp7798083706935_5d71.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/rangolis-de-la-india-color-block-c-colores-de-obsequio
9786073816106,El poder del desorden,desarrollo-humano,Tim Harford,Debolsillo,336,05 de Julio 2022,"¿Por qué nos resistimos al desorden en lugar de abandonarnos a él? Descubre los beneficios que el desorden aporta a nuestra vida y cómo permite alcanzar nuevas metas.El poder del desorden celebra los beneficios que el desorden aporta a nuestra vida. A partir de los hallazgos en el terreno de la neurociencia, la psicología y las ciencias sociales, ilustrados con casos protagonizados por personalidades de los negocios, la política y las artes, Tim Harford, autor de El economista camuflado, explora por qué es importante el desorden, por qué nos resistimos a él y por qué deberíamos dejar de hacerlo.Y este provocativo y revelador elogio de la magia del desorden, y de las ventajas que aporta a nuestra vida en el ámbito profesional y personal, nos invita a aceptar los cambios de planes inesperados, la irrupción de personas desconocidas o los sucesos imprevistos que serán clave para generar nuevas ideas. Porque cualidades humanas tan valoradas como la creatividad, la resiliencia o la capacidad de innovación son intrínsecas al desorden, y los éxitos que despiertan nuestra admiración a menudo se alzan sobre la improvisación y la confusión.Con este libro descubriremos que algunas de las personas más creativas del mundo ya han sabido aprovechar el poder del desorden para alcanzar nuevas metas.Reseñas:Absolutamente fascinante. Tim Harford demuestra que para ser creativos y resilientes debemos introducir el desorden en nuestro mundo.Adam Grant, autor de Dar y recibirMagistral.The EconomistUn nuevo libro de Tim Harford siempre es motivo de alegría.Malcolm Gladwell, autor de Fueras de serieUn libro muy, muy bueno, ingenioso y perspicaz.Brian Eno","https://www.gandhi.com.mx/media/catalog/product/9/7/9786073816106_91ac.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/el-poder-del-desorden-1
9786078678075,MACABRA: RELATOS SOBRENATURALES,terror-y-suspenso,Varios autores,Gandhi editores,136,2019,"Ya las narraciones mitológicas se pueblan de seres sobrenaturales del mismo modo que luego reaparecen en toda la historia de la literatura, desde el medioevo hasta las letras contemporáneas; la fantasía siempre se presenta en narraciones donde lo real se confunde con lo irreal: muertos vivientes, seres que vuelan, animales que hablan, tiempo que retrocede. Ningún género, ningún estilo ha prescindido de la posibilidad, a veces aterradora, de que lo racional y lo irracional se vuelvan difíciles de separar y reconocer. Este volumen recoge seis relatos de distintas épocas y localizaciones con un denominador común: el estremecimiento del lector. El mosaico de autores abarca tanto a Ambroce Bierce, sombrío heredero de Poe, Melville y Lovecraft, hasta firmas románticas como las de Lord Byron y Gustavo Adolfo Bécquer, sin olvidar una extraña incursión de Antón Chéjov ni a la siempre inquietante Mary Shelley o al exquisito Marcel Schwob. Se trata, sin duda, de un libro para leer y coleccionar.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786078678075.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/macabra-relatos-sobrenaturales
9786073822893,Chica Uno,terror-y-suspenso,Abigail Dean,Ediciones B,432,17 de Enero 2023,"PUDISTE ESCAPAR UNA VEZ, PERO NO PODRÁS ESCAPAR SIEMPREAlexandra, una exitosa abogada afincada en Nueva York, recibe la noticia de que su madre, muerta en la cárcel, la ha nombrado albacea de su testamento. Aunque nadie en su entorno lo sabe, la protagonista fue años atrás la Chica Uno, la única que logró escapar de la casa donde sus padres la tenían prisionera junto a sus hermanos. Ahora Alexandra deberá ponerse en contacto con los demás, que crecieron en familias adoptivas diferentes, incluido su extraño hermano Ethan, que ha convertido la pesadilla que vivieron de niños en un lucrativo negocio de conferenciasConvertida en un fenómeno internacional y calificada de obra maestra por la crítica literaria, esta novela hipnótica, llena de misterios y personajes que no son lo que parecen, eleva el thriller psicológico a un nuevo nivel. La crítica dice:¿Es esta la novela del año? The GuardianLa novela que te quedarás leyendo hasta las tres de la madrugada. The Sunday TimesAbsolutamente cautivadora. Daily Mail","https://www.gandhi.com.mx/media/catalog/product/9/7/9786073822893_f0dc.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/chica-uno-2
9786077366508,"MODERNIDAD, POSTMODERNIDAD, HIPERMODERNIDAD…",filosofia,Juan Carlos Moreno Romo,Fontamara,368,2020,"Corren tiempos en los que, lo mismo en nuestro rezagado o anacrónico mundo hispánico -en la España de las profanaciones tardojacobinas, por ejemplo, o en el México de las transformaciones gatopárdicas- que en la modernísima Europa o en los portentosos Estados Unidos de esas tan sorpresivas, o tan intempestivas reacciones contra la hasta ayer triunfante globalización neoliberal, nuestras cada vez más confusas circunstancias nos invitan a una muy seria revisión, o incluso a una urgente discusión de las filosofías de la historia disponibles, y de las que no también, o de las tan esmeradas, y tan modernamente silenciadas o indispuestas. De eso mismo se ocupan los trabajos que conforman la presente obra, donde el lector encontrará una estimulante esclarecedora muestra de lo que, con el debido rigor intelectual y académico -y a salvo sobre todo de los grandes reflectores-, se piensa hoy sobre nuestro tiempo y sus encrucijadas, digamos que a ambos lados del Atlántico; asimismo, del miro de Bill Clinton y Donald Trump.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9786077366508_3b1a.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/modernidad-postmodernidad-hipermodernidad
9788494957017,Diálogos con Leucó,filosofia,Cesare Pavese,Altamarea,28,2019,"Veintisiete diálogos breves pero cargados de tensión, seductores y también trágicos, en los que los dioses y los héroes de la Grecia clásica son invitados a tratar Edipo con Tiresias, Calipso con Odiseo, Eros con Tánatos y Aquiles con Patroclo, la relación del hombre con la naturaleza.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9788494957017_6194.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/dialogos-con-leuco-1
